CarbonDioxide,Humidity,Light,Sound,Temperature
659.0,38.0,52.0,37.0,22.4
666.0,38.0,51.0,5.0,22.5
604.0,38.0,53.0,4.0,22.5
550.0,38.0,53.0,4.0,22.4
499.0,38.0,51.0,4.0,22.4
475.0,38.0,0.0,8.0,22.3
454.0,38.0,51.0,4.0,22.3
440.0,38.0,51.0,4.0,22.2
423.0,38.0,50.0,5.0,22.2
419.0,38.0,49.0,5.0,22.2
414.0,37.0,48.0,4.0,22.2
412.0,37.0,49.0,48.0,22.2
402.0,37.0,49.0,58.0,22.1
406.0,37.0,48.0,4.0,22.1
397.0,37.0,48.0,4.0,22.1
392.0,37.0,48.0,5.0,22.1
390.0,37.0,47.0,5.0,22.1
389.0,38.0,48.0,5.0,22.0
392.0,38.0,48.0,4.0,22.0
388.0,38.0,47.0,4.0,22.0
385.0,38.0,47.0,4.0,21.9
380.0,39.0,47.0,4.0,22.0
381.0,40.0,20.0,4.0,22.0
387.0,40.0,0.0,3.0,22.0
384.0,40.0,0.0,3.0,22.0
385.0,40.0,0.0,5.0,22.0
386.0,40.0,0.0,3.0,22.0
389.0,40.0,0.0,3.0,22.0
387.0,0.0,0.0,3.0,0.0
388.0,40.0,0.0,74.0,22.0
393.0,40.0,0.0,54.0,22.0
387.0,41.0,0.0,64.0,22.0
392.0,41.0,0.0,3.0,21.9
395.0,41.0,0.0,3.0,21.9
390.0,41.0,0.0,3.0,21.9
392.0,41.0,0.0,6.0,21.9
393.0,41.0,0.0,3.0,21.9
394.0,41.0,0.0,3.0,21.9
390.0,41.0,0.0,3.0,21.8
392.0,42.0,0.0,3.0,21.8
389.0,42.0,0.0,3.0,21.8
394.0,42.0,0.0,3.0,21.8
395.0,42.0,0.0,3.0,21.9
399.0,42.0,0.0,55.0,21.9
398.0,42.0,0.0,3.0,21.8
395.0,42.0,0.0,49.0,21.8
400.0,42.0,0.0,3.0,21.8
400.0,42.0,0.0,3.0,21.8
394.0,42.0,0.0,3.0,21.8
399.0,43.0,0.0,3.0,21.8
402.0,43.0,0.0,3.0,21.8
401.0,43.0,0.0,3.0,21.8
399.0,43.0,0.0,3.0,21.8
404.0,43.0,0.0,3.0,21.8
407.0,43.0,0.0,3.0,21.8
403.0,43.0,0.0,3.0,21.8
407.0,43.0,0.0,3.0,21.8
399.0,43.0,0.0,3.0,21.7
398.0,43.0,0.0,3.0,21.7
404.0,43.0,0.0,3.0,21.7
401.0,43.0,0.0,3.0,21.7
405.0,43.0,0.0,3.0,21.7
401.0,44.0,0.0,3.0,21.7
404.0,44.0,51.0,3.0,21.7
406.0,44.0,50.0,5.0,21.7
407.0,44.0,51.0,4.0,21.7
410.0,44.0,51.0,4.0,21.8
408.0,45.0,51.0,4.0,21.8
413.0,45.0,51.0,4.0,21.9
409.0,45.0,51.0,4.0,21.9
410.0,46.0,51.0,4.0,21.9
402.0,46.0,52.0,3.0,21.9
413.0,46.0,51.0,4.0,22.0
420.0,47.0,52.0,22.0,22.0
426.0,47.0,54.0,7.0,22.0
426.0,48.0,52.0,5.0,22.0
422.0,48.0,52.0,4.0,22.0
419.0,49.0,53.0,5.0,22.0
415.0,49.0,53.0,5.0,22.0
408.0,50.0,53.0,4.0,22.1
404.0,50.0,53.0,4.0,22.1
408.0,51.0,54.0,4.0,22.1
398.0,51.0,52.0,4.0,22.1
394.0,52.0,53.0,4.0,22.1
401.0,52.0,53.0,5.0,22.1
395.0,52.0,52.0,5.0,22.1
398.0,52.0,53.0,4.0,22.1
394.0,52.0,52.0,4.0,22.1
390.0,52.0,52.0,4.0,22.1
394.0,52.0,54.0,4.0,22.1
391.0,52.0,53.0,9.0,22.1
390.0,52.0,0.0,13.0,22.1
388.0,52.0,52.0,4.0,22.2
393.0,53.0,54.0,4.0,22.2
389.0,53.0,52.0,3.0,22.2
391.0,53.0,52.0,6.0,22.2
387.0,53.0,52.0,4.0,22.2
388.0,53.0,53.0,4.0,22.2
385.0,54.0,53.0,4.0,22.2
390.0,54.0,52.0,4.0,22.2
389.0,55.0,52.0,60.0,22.2
387.0,55.0,52.0,4.0,22.3
395.0,56.0,52.0,4.0,22.3
390.0,56.0,51.0,4.0,22.2
400.0,57.0,52.0,4.0,22.2
400.0,57.0,51.0,4.0,22.2
401.0,58.0,51.0,4.0,22.3
407.0,57.0,51.0,3.0,22.2
414.0,57.0,0.0,24.0,22.3
417.0,57.0,52.0,3.0,22.2
428.0,57.0,51.0,3.0,22.2
425.0,57.0,51.0,3.0,22.2
435.0,57.0,51.0,3.0,22.2
432.0,57.0,51.0,2.0,22.2
434.0,56.0,51.0,2.0,22.2
440.0,56.0,50.0,3.0,22.2
439.0,56.0,50.0,3.0,22.1
441.0,56.0,50.0,3.0,22.1
450.0,56.0,2.0,3.0,22.1
444.0,57.0,2.0,3.0,22.1
440.0,57.0,2.0,2.0,22.1
441.0,57.0,2.0,3.0,22.1
443.0,57.0,2.0,2.0,22.1
442.0,56.0,2.0,3.0,22.1
439.0,56.0,2.0,48.0,22.0
439.0,57.0,2.0,3.0,22.0
442.0,56.0,2.0,3.0,22.0
447.0,57.0,2.0,3.0,22.0
441.0,57.0,2.0,3.0,22.0
439.0,57.0,2.0,3.0,22.0
442.0,56.0,2.0,3.0,22.0
437.0,57.0,2.0,3.0,22.0
441.0,57.0,2.0,3.0,22.0
438.0,57.0,2.0,2.0,22.0
429.0,56.0,2.0,63.0,22.0
431.0,56.0,2.0,3.0,22.0
431.0,56.0,2.0,3.0,22.0
432.0,56.0,2.0,3.0,22.0
436.0,57.0,2.0,3.0,22.0
435.0,56.0,2.0,2.0,22.0
430.0,56.0,2.0,48.0,22.0
434.0,57.0,2.0,3.0,22.0
431.0,57.0,2.0,3.0,21.9
431.0,56.0,2.0,2.0,21.9
434.0,57.0,2.0,3.0,21.9
438.0,57.0,2.0,2.0,21.9
434.0,57.0,2.0,3.0,21.9
429.0,57.0,2.0,2.0,21.9
433.0,57.0,2.0,3.0,21.9
426.0,57.0,2.0,3.0,21.9
426.0,57.0,2.0,2.0,22.0
429.0,57.0,2.0,3.0,21.9
422.0,57.0,2.0,3.0,21.9
420.0,57.0,2.0,2.0,21.9
430.0,57.0,2.0,2.0,21.9
424.0,57.0,2.0,3.0,21.9
429.0,57.0,2.0,2.0,21.9
426.0,57.0,50.0,2.0,21.9
420.0,57.0,49.0,2.0,21.9
413.0,57.0,49.0,5.0,21.9
415.0,58.0,49.0,4.0,21.9
410.0,59.0,49.0,3.0,22.0
405.0,60.0,49.0,4.0,22.0
403.0,61.0,50.0,4.0,22.1
401.0,61.0,51.0,4.0,22.1
396.0,62.0,51.0,56.0,22.1
393.0,63.0,51.0,3.0,22.1
401.0,62.0,51.0,4.0,22.2
393.0,63.0,51.0,3.0,22.1
392.0,63.0,52.0,4.0,22.1
395.0,62.0,51.0,4.0,22.1
398.0,62.0,52.0,4.0,22.1
391.0,62.0,52.0,4.0,22.1
391.0,61.0,50.0,4.0,22.1
396.0,61.0,0.0,10.0,22.1
395.0,61.0,52.0,5.0,22.1
395.0,60.0,51.0,4.0,22.1
400.0,60.0,51.0,4.0,22.1
396.0,59.0,51.0,3.0,22.1
384.0,58.0,52.0,4.0,22.1
388.0,58.0,53.0,4.0,22.1
393.0,58.0,52.0,50.0,22.1
386.0,57.0,52.0,4.0,22.1
379.0,57.0,52.0,8.0,22.2
385.0,57.0,51.0,81.0,22.2
393.0,57.0,52.0,3.0,22.2
378.0,57.0,52.0,4.0,22.2
385.0,57.0,55.0,4.0,22.2
383.0,56.0,55.0,4.0,22.2
382.0,56.0,54.0,6.0,22.2
382.0,56.0,53.0,4.0,22.2
386.0,56.0,52.0,4.0,22.2
390.0,56.0,53.0,85.0,22.2
383.0,56.0,52.0,5.0,22.2
384.0,56.0,50.0,4.0,22.2
383.0,55.0,51.0,5.0,22.2
377.0,55.0,50.0,5.0,22.2
385.0,55.0,50.0,4.0,22.3
373.0,55.0,50.0,4.0,22.2
373.0,55.0,49.0,46.0,22.3
372.0,55.0,50.0,4.0,22.2
378.0,55.0,50.0,4.0,22.2
380.0,55.0,49.0,4.0,22.2
375.0,56.0,49.0,4.0,22.2
377.0,56.0,49.0,4.0,22.2
381.0,56.0,49.0,5.0,22.2
381.0,56.0,49.0,4.0,22.2
383.0,57.0,36.0,3.0,22.2
379.0,57.0,0.0,3.0,22.2
382.0,0.0,0.0,3.0,0.0
380.0,58.0,0.0,63.0,22.1
387.0,58.0,0.0,4.0,22.1
390.0,59.0,0.0,4.0,22.0
378.0,59.0,0.0,4.0,22.0
382.0,59.0,0.0,4.0,22.0
385.0,59.0,0.0,4.0,22.0
383.0,60.0,0.0,4.0,22.0
383.0,60.0,0.0,4.0,22.0
382.0,61.0,0.0,4.0,22.0
390.0,61.0,0.0,4.0,22.0
379.0,61.0,0.0,3.0,22.0
383.0,61.0,0.0,58.0,21.9
387.0,61.0,0.0,4.0,22.0
376.0,61.0,0.0,3.0,21.9
381.0,61.0,0.0,3.0,21.9
379.0,61.0,0.0,4.0,21.9
373.0,61.0,0.0,4.0,21.9
378.0,61.0,0.0,4.0,21.9
375.0,61.0,0.0,4.0,21.9
382.0,61.0,0.0,4.0,21.9
382.0,61.0,0.0,4.0,21.9
370.0,61.0,0.0,4.0,21.8
374.0,62.0,0.0,4.0,21.8
377.0,62.0,0.0,4.0,21.8
373.0,62.0,0.0,4.0,21.9
374.0,62.0,0.0,3.0,21.8
378.0,63.0,0.0,3.0,21.8
370.0,63.0,0.0,9.0,21.8
377.0,63.0,0.0,4.0,21.8
380.0,63.0,0.0,3.0,21.8
380.0,64.0,0.0,4.0,21.8
377.0,64.0,0.0,4.0,21.8
375.0,64.0,0.0,3.0,21.7
375.0,64.0,0.0,3.0,21.8
375.0,65.0,0.0,4.0,21.8
374.0,65.0,0.0,3.0,21.7
380.0,66.0,0.0,3.0,21.7
380.0,66.0,0.0,4.0,21.7
378.0,67.0,53.0,4.0,21.7
374.0,67.0,52.0,4.0,21.7
377.0,67.0,53.0,4.0,21.7
375.0,67.0,53.0,4.0,21.7
379.0,67.0,53.0,4.0,21.6
382.0,67.0,53.0,3.0,21.7
384.0,68.0,52.0,3.0,21.7
383.0,68.0,53.0,3.0,21.6
391.0,68.0,54.0,4.0,21.7
404.0,68.0,55.0,5.0,21.7
434.0,68.0,56.0,10.0,21.7
434.0,68.0,56.0,32.0,21.8
443.0,68.0,55.0,12.0,21.8
441.0,67.0,0.0,21.0,21.9
441.0,67.0,56.0,15.0,21.9
441.0,67.0,54.0,17.0,21.9
436.0,66.0,55.0,6.0,21.9
434.0,66.0,55.0,4.0,21.9
425.0,65.0,56.0,3.0,21.9
411.0,64.0,56.0,4.0,21.9
401.0,64.0,55.0,4.0,21.9
399.0,63.0,54.0,4.0,21.9
392.0,63.0,54.0,4.0,22.0
395.0,63.0,55.0,4.0,21.9
394.0,61.0,55.0,4.0,22.0
395.0,60.0,55.0,4.0,22.0
392.0,59.0,55.0,4.0,22.0
390.0,58.0,55.0,3.0,22.0
392.0,58.0,56.0,4.0,22.1
385.0,57.0,55.0,3.0,22.1
386.0,56.0,56.0,4.0,22.1
387.0,55.0,55.0,60.0,22.1
384.0,55.0,55.0,3.0,22.1
391.0,54.0,55.0,19.0,22.1
406.0,54.0,58.0,4.0,22.2
407.0,54.0,54.0,5.0,22.2
422.0,54.0,53.0,23.0,22.1
432.0,54.0,56.0,6.0,22.1
432.0,54.0,0.0,11.0,22.1
425.0,53.0,57.0,5.0,22.1
424.0,53.0,0.0,19.0,22.1
422.0,53.0,54.0,14.0,22.2
417.0,53.0,54.0,4.0,22.2
411.0,53.0,54.0,5.0,22.1
411.0,53.0,54.0,4.0,22.1
403.0,53.0,54.0,3.0,22.1
397.0,53.0,53.0,66.0,22.1
404.0,53.0,53.0,3.0,22.1
395.0,52.0,53.0,4.0,22.1
396.0,52.0,53.0,4.0,22.1
396.0,52.0,1.0,78.0,22.1
388.0,52.0,0.0,3.0,22.0
393.0,52.0,0.0,3.0,22.0
386.0,52.0,0.0,3.0,21.9
392.0,52.0,0.0,3.0,21.9
387.0,52.0,0.0,3.0,21.8
381.0,52.0,0.0,3.0,21.7
383.0,52.0,0.0,3.0,21.7
392.0,52.0,0.0,4.0,21.7
384.0,52.0,0.0,2.0,21.8
394.0,52.0,0.0,10.0,21.8
386.0,52.0,0.0,2.0,21.9
389.0,52.0,0.0,3.0,21.9
389.0,52.0,0.0,3.0,21.9
387.0,52.0,0.0,2.0,21.9
391.0,52.0,0.0,2.0,21.9
393.0,52.0,0.0,3.0,21.9
388.0,52.0,0.0,2.0,21.9
387.0,52.0,0.0,4.0,21.9
392.0,52.0,0.0,3.0,21.9
389.0,52.0,0.0,3.0,22.0
391.0,52.0,0.0,3.0,21.9
392.0,52.0,0.0,3.0,21.9
391.0,52.0,0.0,3.0,21.9
393.0,52.0,0.0,5.0,21.9
384.0,52.0,0.0,9.0,21.9
395.0,51.0,0.0,13.0,21.9
390.0,51.0,0.0,3.0,21.9
393.0,51.0,0.0,59.0,21.9
393.0,51.0,0.0,3.0,21.9
391.0,51.0,0.0,3.0,21.8
401.0,51.0,0.0,2.0,21.8
394.0,51.0,0.0,2.0,21.8
395.0,51.0,0.0,2.0,21.8
395.0,51.0,0.0,3.0,21.8
391.0,51.0,0.0,3.0,21.8
401.0,51.0,0.0,3.0,21.8
396.0,50.0,0.0,3.0,21.8
399.0,50.0,0.0,2.0,21.8
397.0,50.0,0.0,3.0,21.8
398.0,50.0,0.0,2.0,21.8
397.0,50.0,0.0,3.0,21.8
392.0,50.0,0.0,3.0,21.8
400.0,50.0,0.0,3.0,21.7
405.0,50.0,0.0,3.0,21.7
402.0,50.0,0.0,3.0,21.7
404.0,50.0,0.0,2.0,21.7
402.0,50.0,1.0,2.0,21.7
406.0,49.0,1.0,3.0,21.7
406.0,49.0,1.0,2.0,21.7
404.0,49.0,1.0,3.0,21.8
403.0,49.0,1.0,3.0,21.8
403.0,49.0,1.0,3.0,21.8
402.0,49.0,1.0,4.0,21.8
408.0,49.0,1.0,3.0,21.8
405.0,49.0,1.0,3.0,21.8
406.0,48.0,1.0,3.0,21.8
403.0,48.0,1.0,2.0,21.8
401.0,48.0,1.0,2.0,21.8
404.0,48.0,2.0,3.0,21.8
402.0,48.0,1.0,2.0,21.9
399.0,48.0,2.0,2.0,21.9
399.0,48.0,2.0,3.0,21.9
400.0,48.0,2.0,3.0,21.9
401.0,48.0,2.0,3.0,21.9
394.0,48.0,2.0,3.0,21.9
396.0,48.0,2.0,3.0,21.9
395.0,48.0,2.0,3.0,21.9
396.0,48.0,2.0,2.0,21.9
394.0,47.0,2.0,3.0,21.9
400.0,47.0,2.0,2.0,21.9
396.0,47.0,0.0,27.0,21.9
389.0,47.0,2.0,3.0,21.9
396.0,47.0,2.0,3.0,21.9
391.0,47.0,3.0,3.0,21.9
392.0,47.0,2.0,3.0,21.9
396.0,47.0,3.0,2.0,21.9
386.0,47.0,3.0,3.0,21.9
387.0,47.0,3.0,2.0,21.9
396.0,46.0,5.0,10.0,21.9
389.0,46.0,3.0,3.0,21.9
390.0,46.0,3.0,3.0,21.9
388.0,46.0,2.0,3.0,21.9
388.0,46.0,3.0,4.0,21.9
383.0,46.0,2.0,3.0,21.9
391.0,46.0,1.0,3.0,21.9
381.0,46.0,1.0,3.0,21.9
387.0,46.0,1.0,3.0,21.9
381.0,45.0,1.0,3.0,21.9
384.0,45.0,1.0,3.0,21.9
380.0,45.0,1.0,3.0,21.9
386.0,45.0,1.0,3.0,21.8
377.0,45.0,0.0,3.0,21.8
380.0,45.0,1.0,3.0,21.8
382.0,45.0,1.0,3.0,21.8
382.0,45.0,1.0,3.0,21.8
386.0,45.0,0.0,2.0,21.8
380.0,45.0,0.0,14.0,21.8
383.0,0.0,0.0,3.0,0.0
381.0,45.0,0.0,3.0,21.8
377.0,45.0,0.0,3.0,21.8
383.0,45.0,0.0,3.0,21.8
378.0,45.0,0.0,3.0,21.8
383.0,45.0,0.0,3.0,21.8
382.0,45.0,0.0,3.0,21.8
381.0,45.0,0.0,2.0,21.8
389.0,45.0,0.0,3.0,21.8
386.0,45.0,0.0,14.0,21.8
388.0,45.0,0.0,20.0,21.8
390.0,45.0,0.0,27.0,21.8
393.0,45.0,0.0,2.0,21.8
381.0,45.0,0.0,3.0,21.8
388.0,45.0,0.0,3.0,21.8
388.0,45.0,0.0,3.0,21.8
392.0,45.0,0.0,3.0,21.8
389.0,45.0,0.0,3.0,21.7
389.0,45.0,0.0,2.0,21.7
389.0,45.0,0.0,3.0,21.7
395.0,45.0,0.0,55.0,21.7
394.0,45.0,0.0,2.0,21.7
395.0,45.0,0.0,3.0,21.7
393.0,45.0,0.0,3.0,21.7
403.0,46.0,0.0,3.0,21.7
404.0,46.0,0.0,3.0,21.7
403.0,0.0,0.0,3.0,0.0
395.0,45.0,0.0,3.0,21.7
403.0,45.0,0.0,2.0,21.7
404.0,46.0,0.0,3.0,21.7
400.0,45.0,0.0,3.0,21.7
404.0,45.0,0.0,3.0,21.7
403.0,45.0,0.0,3.0,21.6
403.0,45.0,0.0,2.0,21.6
403.0,45.0,0.0,3.0,21.7
411.0,45.0,0.0,3.0,21.6
408.0,45.0,0.0,3.0,21.6
410.0,45.0,0.0,3.0,21.6
411.0,45.0,0.0,13.0,21.6
408.0,45.0,0.0,3.0,21.6
414.0,45.0,0.0,3.0,21.6
411.0,45.0,33.0,3.0,21.6
412.0,45.0,59.0,3.0,21.6
425.0,44.0,59.0,3.0,21.6
430.0,42.0,59.0,4.0,21.5
437.0,41.0,59.0,3.0,21.3
444.0,41.0,59.0,3.0,21.3
473.0,41.0,59.0,4.0,21.2
449.0,42.0,60.0,10.0,21.1
443.0,42.0,60.0,21.0,21.0
443.0,43.0,61.0,13.0,21.0
458.0,44.0,61.0,6.0,21.1
447.0,44.0,61.0,10.0,21.3
448.0,44.0,61.0,23.0,21.5
443.0,46.0,61.0,12.0,21.5
458.0,48.0,63.0,49.0,21.5
472.0,48.0,63.0,7.0,21.5
469.0,48.0,61.0,53.0,21.6
461.0,48.0,62.0,15.0,21.7
455.0,48.0,60.0,16.0,21.7
470.0,48.0,62.0,16.0,21.7
498.0,47.0,61.0,14.0,21.7
519.0,47.0,62.0,11.0,21.8
532.0,47.0,61.0,11.0,21.8
537.0,47.0,62.0,28.0,21.8
553.0,47.0,61.0,14.0,21.9
583.0,47.0,62.0,13.0,21.9
602.0,47.0,62.0,6.0,21.9
600.0,48.0,62.0,23.0,22.0
588.0,47.0,64.0,7.0,22.0
592.0,48.0,63.0,13.0,22.0
587.0,48.0,64.0,100.0,22.0
586.0,48.0,62.0,16.0,22.0
586.0,48.0,61.0,5.0,22.0
565.0,47.0,64.0,5.0,22.0
552.0,47.0,66.0,14.0,22.0
547.0,47.0,67.0,25.0,22.0
517.0,47.0,65.0,8.0,22.0
506.0,47.0,61.0,7.0,22.0
508.0,47.0,63.0,18.0,22.1
492.0,47.0,62.0,4.0,22.1
488.0,47.0,61.0,4.0,22.0
475.0,47.0,60.0,10.0,22.0
489.0,48.0,60.0,32.0,22.0
486.0,49.0,59.0,2.0,22.1
469.0,49.0,60.0,3.0,22.1
476.0,50.0,61.0,4.0,22.1
471.0,50.0,2.0,3.0,22.0
467.0,51.0,2.0,3.0,22.0
462.0,50.0,1.0,3.0,22.0
461.0,50.0,1.0,3.0,22.0
456.0,51.0,1.0,3.0,22.0
457.0,51.0,1.0,3.0,22.0
454.0,51.0,1.0,3.0,22.0
454.0,51.0,1.0,3.0,22.0
454.0,52.0,0.0,47.0,22.0
448.0,52.0,0.0,3.0,21.9
447.0,52.0,0.0,3.0,21.9
452.0,52.0,0.0,3.0,21.9
447.0,52.0,0.0,3.0,21.9
446.0,52.0,0.0,3.0,21.9
445.0,52.0,0.0,2.0,21.9
444.0,52.0,0.0,3.0,21.9
446.0,52.0,0.0,3.0,21.8
445.0,52.0,0.0,2.0,21.9
442.0,52.0,0.0,3.0,21.9
438.0,52.0,0.0,3.0,21.9
437.0,52.0,0.0,3.0,21.9
440.0,52.0,0.0,49.0,21.9
437.0,52.0,0.0,3.0,21.9
431.0,52.0,0.0,3.0,21.9
430.0,52.0,0.0,2.0,21.9
428.0,52.0,0.0,2.0,21.9
427.0,52.0,0.0,3.0,21.9
428.0,52.0,0.0,2.0,21.9
421.0,52.0,0.0,3.0,21.9
427.0,52.0,0.0,3.0,21.9
426.0,52.0,0.0,3.0,21.9
432.0,52.0,0.0,2.0,21.9
422.0,53.0,0.0,2.0,21.9
427.0,53.0,0.0,3.0,21.8
420.0,53.0,0.0,3.0,21.9
424.0,53.0,0.0,3.0,21.8
422.0,53.0,0.0,3.0,21.8
431.0,53.0,0.0,4.0,21.8
420.0,53.0,0.0,3.0,21.8
428.0,53.0,0.0,3.0,21.8
429.0,53.0,0.0,3.0,21.8
428.0,53.0,0.0,65.0,21.8
428.0,53.0,0.0,3.0,21.8
428.0,53.0,0.0,2.0,21.8
428.0,53.0,0.0,2.0,21.8
429.0,53.0,0.0,2.0,21.8
425.0,53.0,0.0,2.0,21.8
419.0,53.0,50.0,3.0,21.8
425.0,53.0,50.0,3.0,21.8
428.0,53.0,50.0,3.0,21.8
429.0,53.0,49.0,3.0,21.8
427.0,54.0,50.0,3.0,21.8
430.0,54.0,50.0,3.0,21.9
423.0,54.0,50.0,3.0,21.9
431.0,54.0,50.0,3.0,21.9
427.0,54.0,50.0,3.0,21.9
428.0,54.0,0.0,21.0,21.9
433.0,55.0,50.0,4.0,22.0
432.0,55.0,51.0,11.0,22.0
434.0,55.0,50.0,4.0,22.0
429.0,55.0,51.0,4.0,22.0
429.0,55.0,51.0,4.0,22.0
425.0,55.0,51.0,3.0,22.0
423.0,55.0,50.0,4.0,22.0
422.0,56.0,52.0,3.0,22.0
421.0,56.0,52.0,4.0,22.0
418.0,56.0,52.0,53.0,22.1
424.0,56.0,52.0,4.0,22.1
423.0,56.0,51.0,46.0,22.1
414.0,56.0,52.0,4.0,22.1
417.0,56.0,52.0,4.0,22.1
419.0,56.0,52.0,5.0,22.1
415.0,57.0,52.0,88.0,22.1
417.0,57.0,52.0,4.0,22.1
418.0,57.0,52.0,4.0,22.1
444.0,57.0,52.0,21.0,22.1
508.0,57.0,53.0,10.0,22.2
531.0,58.0,53.0,7.0,22.3
570.0,58.0,54.0,10.0,22.3
583.0,58.0,54.0,37.0,22.4
599.0,58.0,52.0,30.0,22.4
601.0,58.0,53.0,13.0,22.5
606.0,58.0,53.0,8.0,22.5
598.0,58.0,52.0,23.0,22.5
587.0,58.0,53.0,19.0,22.5
572.0,58.0,52.0,28.0,22.5
566.0,58.0,52.0,29.0,22.5
527.0,58.0,52.0,5.0,22.5
491.0,58.0,52.0,4.0,22.5
467.0,57.0,52.0,3.0,22.4
441.0,57.0,1.0,3.0,22.4
429.0,57.0,1.0,3.0,22.4
417.0,56.0,1.0,3.0,22.4
409.0,56.0,1.0,3.0,22.3
397.0,56.0,1.0,3.0,22.3
390.0,56.0,1.0,3.0,22.2
394.0,56.0,1.0,59.0,22.2
391.0,56.0,0.0,2.0,22.2
393.0,56.0,1.0,3.0,22.2
393.0,56.0,1.0,49.0,22.1
390.0,56.0,0.0,3.0,22.1
397.0,56.0,0.0,3.0,22.1
395.0,56.0,0.0,63.0,22.1
395.0,56.0,0.0,3.0,22.1
390.0,55.0,0.0,3.0,22.1
393.0,55.0,0.0,3.0,22.1
392.0,55.0,0.0,2.0,22.1
399.0,55.0,0.0,3.0,22.0
385.0,55.0,0.0,2.0,22.0
391.0,55.0,0.0,2.0,22.0
389.0,55.0,0.0,3.0,22.0
388.0,55.0,0.0,2.0,22.0
393.0,55.0,0.0,3.0,22.0
390.0,55.0,0.0,3.0,22.0
389.0,55.0,0.0,3.0,22.0
390.0,55.0,0.0,3.0,22.0
390.25,41.25,0.0,18.0,16.45
396.0,55.0,0.0,2.0,21.9
393.0,55.0,0.0,2.0,21.9
390.0,54.0,0.0,2.0,21.9
392.0,55.0,0.0,3.0,21.9
391.0,54.0,0.0,2.0,21.9
393.0,54.0,0.0,2.0,21.9
392.0,54.0,0.0,2.0,21.9
396.0,54.0,0.0,2.0,21.9
388.0,54.0,0.0,3.0,21.8
392.0,54.0,0.0,3.0,21.8
393.0,54.0,0.0,3.0,21.8
395.0,54.0,0.0,2.0,21.8
393.0,54.0,0.0,3.0,21.8
398.0,54.0,0.0,3.0,21.8
395.0,54.0,0.0,3.0,21.8
391.0,54.0,0.0,3.0,21.8
397.0,53.0,0.0,3.0,21.8
396.0,53.0,0.0,2.0,21.8
399.0,53.0,0.0,2.0,21.8
394.0,53.0,0.0,3.0,21.7
398.0,53.0,0.0,2.0,21.7
393.0,53.0,52.0,2.0,21.7
395.0,53.0,52.0,2.0,21.7
396.0,52.0,0.0,10.0,21.7
414.0,52.0,52.0,3.0,21.7
415.0,50.0,52.0,3.0,21.7
419.0,49.0,52.0,28.0,21.7
418.0,49.0,52.0,3.0,21.7
422.0,48.0,53.0,3.0,21.8
417.0,48.0,53.0,3.0,21.8
410.0,48.0,53.0,3.0,21.8
411.0,47.0,53.0,3.0,21.9
406.0,47.0,54.0,3.0,21.9
406.0,47.0,54.0,4.0,21.9
406.0,47.0,54.0,3.0,21.9
406.0,47.0,54.0,3.0,21.9
409.0,47.0,54.0,5.0,22.0
448.0,48.0,57.0,100.0,22.0
508.0,48.0,56.0,100.0,22.1
547.0,48.0,56.0,100.0,22.3
582.0,48.0,55.0,18.0,22.4
601.0,48.0,56.0,5.0,22.4
615.0,48.0,57.0,100.0,22.5
614.0,48.0,55.0,4.0,22.5
613.0,47.0,55.0,5.0,22.5
557.0,47.0,55.0,3.0,22.4
506.0,47.0,54.0,3.0,22.3
483.0,47.0,55.0,3.0,22.2
455.0,46.0,53.0,7.0,22.1
481.0,46.0,54.0,46.0,22.1
526.0,47.0,56.0,34.0,22.1
557.0,47.0,56.0,19.0,22.1
572.0,47.0,56.0,26.0,22.2
578.0,47.0,55.0,11.0,22.2
593.0,46.0,56.0,16.0,22.3
593.0,46.0,56.0,24.0,22.3
595.0,45.0,56.0,31.0,22.3
552.0,44.0,58.0,4.0,22.3
509.0,45.0,56.0,4.0,22.3
492.0,44.0,54.0,4.0,22.2
468.0,44.0,55.0,4.0,22.2
439.0,43.0,55.0,3.0,22.1
424.0,43.0,53.0,4.0,22.0
412.0,43.0,53.0,4.0,21.9
403.0,42.0,53.0,4.0,21.9
399.0,42.0,54.0,3.0,21.8
393.0,42.0,53.0,3.0,21.7
391.0,42.0,1.0,3.0,21.8
392.0,42.0,1.0,3.0,21.9
390.0,42.0,1.0,3.0,21.9
396.0,42.0,1.0,3.0,21.9
396.0,42.0,1.0,3.0,21.9
389.0,42.0,0.0,3.0,21.9
392.0,42.0,0.0,3.0,21.9
390.0,42.0,0.0,3.0,21.8
394.0,42.0,0.0,3.0,21.8
396.0,42.0,0.0,3.0,21.8
390.0,42.0,0.0,11.0,21.8
392.0,42.0,0.0,3.0,21.8
399.0,42.0,0.0,3.0,21.8
395.0,42.0,0.0,3.0,21.8
402.0,42.0,0.0,3.0,21.8
391.0,42.0,0.0,3.0,21.8
392.0,42.0,0.0,3.0,21.7
394.0,42.0,0.0,2.0,21.7
391.0,42.0,0.0,3.0,21.7
399.0,42.0,0.0,2.0,21.7
393.0,42.0,0.0,3.0,21.7
397.0,42.0,0.0,3.0,21.7
399.0,42.0,0.0,3.0,21.7
397.0,42.0,0.0,69.0,21.7
393.0,42.0,0.0,3.0,21.7
393.0,42.0,0.0,3.0,21.7
394.0,42.0,0.0,3.0,21.7
401.0,42.0,0.0,3.0,21.6
396.0,42.0,0.0,59.0,21.6
399.0,42.0,0.0,3.0,21.6
399.0,42.0,0.0,3.0,21.6
